Year,EventName,DriverId,TeamName,engine,works,Q1time
2023,Canadian Grand Prix,kevin_magnussen,Haas,Ferrari,0,82.351
2023,Canadian Grand Prix,de_vries,AlphaTauri,Honda,0,83.137
2023,Canadian Grand Prix,russell,Mercedes,Mercedes,1,81.798
2023,Canadian Grand Prix,sargeant,Williams,Mercedes,0,83.337
2023,Austrian Grand Prix,max_verstappen,Red Bull,Honda,1,65.116
2023,Austrian Grand Prix,leclerc,Ferrari,Ferrari,1,65.577
2023,Austrian Grand Prix,perez,Red Bull,Honda,1,65.17699999999999
2023,Austrian Grand Prix,norris,McLaren,Mercedes,0,65.617
2023,Austrian Grand Prix,alonso,Aston Martin,Mercedes,0,65.655
2023,Austrian Grand Prix,sainz,Ferrari,Ferrari,1,65.339
2023,Austrian Grand Prix,russell,Mercedes,Mercedes,1,65.686
2023,Austrian Grand Prix,hamilton,Mercedes,Mercedes,1,65.673
2023,Austrian Grand Prix,stroll,Aston Martin,Mercedes,0,65.71
2023,Austrian Grand Prix,gasly,Alpine,Renault,1,65.515
2023,Austrian Grand Prix,albon,Williams,Mercedes,0,65.673
2023,Austrian Grand Prix,zhou,Alfa Romeo,Ferrari,0,65.818
2023,Austrian Grand Prix,sargeant,Williams,Mercedes,0,65.94800000000001
2023,Austrian Grand Prix,ocon,Alpine,Renault,1,65.729
2023,Austrian Grand Prix,bottas,Alfa Romeo,Ferrari,0,65.763
2023,Austrian Grand Prix,piastri,McLaren,Mercedes,0,65.68299999999999
2023,Austrian Grand Prix,de_vries,AlphaTauri,Honda,0,65.974
2023,Austrian Grand Prix,kevin_magnussen,Haas,Ferrari,0,65.971
2023,Austrian Grand Prix,tsunoda,AlphaTauri,Honda,0,65.784
2023,Austrian Grand Prix,hulkenberg,Haas,Ferrari,0,65.74
2023,British Grand Prix,max_verstappen,Red Bull,Honda,1,89.428
2023,British Grand Prix,norris,McLaren,Mercedes,0,88.917
2023,British Grand Prix,hamilton,Mercedes,Mercedes,1,89.41499999999999
2023,British Grand Prix,piastri,McLaren,Mercedes,0,89.874
2023,British Grand Prix,russell,Mercedes,Mercedes,1,89.412
2023,British Grand Prix,perez,Red Bull,Honda,1,89.968
2023,British Grand Prix,alonso,Aston Martin,Mercedes,0,89.949
2023,British Grand Prix,albon,Williams,Mercedes,0,89.46600000000001
2023,British Grand Prix,leclerc,Ferrari,Ferrari,1,89.143
2023,British Grand Prix,sainz,Ferrari,Ferrari,1,89.865
2023,British Grand Prix,sargeant,Williams,Mercedes,0,89.873
2023,British Grand Prix,bottas,Alfa Romeo,Ferrari,0,89.798
2023,British Grand Prix,hulkenberg,Haas,Ferrari,0,89.60300000000001
2023,British Grand Prix,stroll,Aston Martin,Mercedes,0,89.44800000000001
2023,British Grand Prix,zhou,Alfa Romeo,Ferrari,0,90.123
2023,British Grand Prix,tsunoda,AlphaTauri,Honda,0,90.025
2023,British Grand Prix,de_vries,AlphaTauri,Honda,0,90.513
2023,British Grand Prix,gasly,Alpine,Renault,1,89.533
2023,British Grand Prix,kevin_magnussen,Haas,Ferrari,0,92.378
2023,British Grand Prix,ocon,Alpine,Renault,1,89.7
2023,Hungarian Grand Prix,max_verstappen,Red Bull,Honda,1,78.318
2023,Hungarian Grand Prix,norris,McLaren,Mercedes,0,78.697
2023,Hungarian Grand Prix,perez,Red Bull,Honda,1,78.36
2023,Hungarian Grand Prix,hamilton,Mercedes,Mercedes,1,78.577
2023,Hungarian Grand Prix,piastri,McLaren,Mercedes,0,78.464
2023,Hungarian Grand Prix,russell,Mercedes,Mercedes,1,79.027
2023,Hungarian Grand Prix,leclerc,Ferrari,Ferrari,1,78.44
2023,Hungarian Grand Prix,sainz,Ferrari,Ferrari,1,78.393
2023,Hungarian Grand Prix,alonso,Aston Martin,Mercedes,0,78.58
2023,Hungarian Grand Prix,stroll,Aston Martin,Mercedes,0,78.782
2023,Hungarian Grand Prix,albon,Williams,Mercedes,0,78.917
2023,Hungarian Grand Prix,bottas,Alfa Romeo,Ferrari,0,78.775
2023,Hungarian Grand Prix,ricciardo,AlphaTauri,Honda,0,78.906
2023,Hungarian Grand Prix,hulkenberg,Haas,Ferrari,0,78.695
2023,Hungarian Grand Prix,tsunoda,AlphaTauri,Honda,0,78.919
2023,Hungarian Grand Prix,zhou,Alfa Romeo,Ferrari,0,78.143
2023,Hungarian Grand Prix,kevin_magnussen,Haas,Ferrari,0,79.206
2023,Hungarian Grand Prix,sargeant,Williams,Mercedes,0,79.248
2023,Hungarian Grand Prix,ocon,Alpine,Renault,1,78.854
2023,Hungarian Grand Prix,gasly,Alpine,Renault,1,78.743
2023,Belgian Grand Prix,max_verstappen,Red Bull,Honda,1,118.515
2023,Belgian Grand Prix,perez,Red Bull,Honda,1,118.899
2023,Belgian Grand Prix,leclerc,Ferrari,Ferrari,1,118.3
2023,Belgian Grand Prix,hamilton,Mercedes,Mercedes,1,118.563
2023,Belgian Grand Prix,alonso,Aston Martin,Mercedes,0,118.834
2023,Belgian Grand Prix,russell,Mercedes,Mercedes,1,119.035
2023,Belgian Grand Prix,norris,McLaren,Mercedes,0,119.981
2023,Belgian Grand Prix,ocon,Alpine,Renault,1,119.634
2023,Belgian Grand Prix,stroll,Aston Martin,Mercedes,0,119.663
2023,Belgian Grand Prix,tsunoda,AlphaTauri,Honda,0,119.044
2023,Belgian Grand Prix,gasly,Alpine,Renault,1,119.511
2023,Belgian Grand Prix,bottas,Alfa Romeo,Ferrari,0,119.484
2023,Belgian Grand Prix,zhou,Alfa Romeo,Ferrari,0,120.832
2023,Belgian Grand Prix,albon,Williams,Mercedes,0,120.314
2023,Belgian Grand Prix,kevin_magnussen,Haas,Ferrari,0,120.02
2023,Belgian Grand Prix,ricciardo,AlphaTauri,Honda,0,122.159
2023,Belgian Grand Prix,sargeant,Williams,Mercedes,0,121.535
2023,Belgian Grand Prix,hulkenberg,Haas,Ferrari,0,123.166
2023,Belgian Grand Prix,sainz,Ferrari,Ferrari,1,118.688
2023,Belgian Grand Prix,piastri,McLaren,Mercedes,0,118.872
2023,Dutch Grand Prix,max_verstappen,Red Bull,Honda,1,80.965
2023,Dutch Grand Prix,alonso,Aston Martin,Mercedes,0,81.84
2023,Dutch Grand Prix,gasly,Alpine,Renault,1,81.735
2023,Dutch Grand Prix,perez,Red Bull,Honda,1,81.97200000000001
2023,Dutch Grand Prix,sainz,Ferrari,Ferrari,1,81.321
2023,Dutch Grand Prix,hamilton,Mercedes,Mercedes,1,81.919
2023,Dutch Grand Prix,norris,McLaren,Mercedes,0,81.276
2023,Dutch Grand Prix,albon,Williams,Mercedes,0,80.939
2023,Dutch Grand Prix,piastri,McLaren,Mercedes,0,81.231
2023,Dutch Grand Prix,ocon,Alpine,Renault,1,82.11
2023,Dutch Grand Prix,stroll,Aston Martin,Mercedes,0,81.57
2023,Dutch Grand Prix,hulkenberg,Haas,Ferrari,0,81.89099999999999
2023,Dutch Grand Prix,lawson,AlphaTauri,Honda,0,83.42
2023,Dutch Grand Prix,bottas,Alfa Romeo,Ferrari,0,82.26
2023,Dutch Grand Prix,tsunoda,AlphaTauri,Honda,0,81.781
2023,Dutch Grand Prix,kevin_magnussen,Haas,Ferrari,0,82.19200000000001
2023,Dutch Grand Prix,russell,Mercedes,Mercedes,1,81.345
2023,Dutch Grand Prix,zhou,Alfa Romeo,Ferrari,0,82.06700000000001
2023,Dutch Grand Prix,leclerc,Ferrari,Ferrari,1,82.019
2023,Dutch Grand Prix,sargeant,Williams,Mercedes,0,82.036
2023,Italian Grand Prix,max_verstappen,Red Bull,Honda,1,81.57300000000001
2023,Italian Grand Prix,perez,Red Bull,Honda,1,81.911
2023,Italian Grand Prix,sainz,Ferrari,Ferrari,1,81.965
2023,Italian Grand Prix,leclerc,Ferrari,Ferrari,1,81.788
2023,Italian Grand Prix,russell,Mercedes,Mercedes,1,82.148
2023,Italian Grand Prix,hamilton,Mercedes,Mercedes,1,81.977
2023,Italian Grand Prix,albon,Williams,Mercedes,0,81.661
2023,Italian Grand Prix,norris,McLaren,Mercedes,0,81.995
2023,Italian Grand Prix,alonso,Aston Martin,Mercedes,0,82.043
2023,Italian Grand Prix,bottas,Alfa Romeo,Ferrari,0,82.249
2023,Italian Grand Prix,lawson,AlphaTauri,Honda,0,82.112
2023,Italian Grand Prix,piastri,McLaren,Mercedes,0,82.106
2023,Italian Grand Prix,sargeant,Williams,Mercedes,0,81.93
2023,Italian Grand Prix,zhou,Alfa Romeo,Ferrari,0,82.39
2023,Italian Grand Prix,gasly,Alpine,Renault,1,82.545
2023,Italian Grand Prix,stroll,Aston Martin,Mercedes,0,82.86
2023,Italian Grand Prix,hulkenberg,Haas,Ferrari,0,82.343
2023,Italian Grand Prix,kevin_magnussen,Haas,Ferrari,0,82.592
2023,Italian Grand Prix,ocon,Alpine,Renault,1,82.548
2023,Italian Grand Prix,tsunoda,AlphaTauri,Honda,0,81.852
2023,Singapore Grand Prix,sainz,Ferrari,Ferrari,1,92.339
2023,Singapore Grand Prix,norris,McLaren,Mercedes,0,92.483
2023,Singapore Grand Prix,hamilton,Mercedes,Mercedes,1,92.651
2023,Singapore Grand Prix,leclerc,Ferrari,Ferrari,1,92.406
2023,Singapore Grand Prix,max_verstappen,Red Bull,Honda,1,92.398
2023,Singapore Grand Prix,gasly,Alpine,Renault,1,92.452
2023,Singapore Grand Prix,piastri,McLaren,Mercedes,0,92.902
2023,Singapore Grand Prix,perez,Red Bull,Honda,1,92.099
2023,Singapore Grand Prix,lawson,AlphaTauri,Honda,0,92.215
2023,Singapore Grand Prix,kevin_magnussen,Haas,Ferrari,0,92.242
2023,Singapore Grand Prix,albon,Williams,Mercedes,0,92.668
2023,Singapore Grand Prix,zhou,Alfa Romeo,Ferrari,0,93.258
2023,Singapore Grand Prix,hulkenberg,Haas,Ferrari,0,92.1
2023,Singapore Grand Prix,sargeant,Williams,Mercedes,0,93.252
2023,Singapore Grand Prix,alonso,Aston Martin,Mercedes,0,92.584
2023,Singapore Grand Prix,russell,Mercedes,Mercedes,1,92.331
2023,Singapore Grand Prix,bottas,Alfa Romeo,Ferrari,0,92.809
2023,Singapore Grand Prix,ocon,Alpine,Renault,1,92.369
2023,Singapore Grand Prix,tsunoda,AlphaTauri,Honda,0,91.991
2023,Singapore Grand Prix,stroll,Aston Martin,Mercedes,0,93.397
2023,Japanese Grand Prix,max_verstappen,Red Bull,Honda,1,89.878
2023,Japanese Grand Prix,norris,McLaren,Mercedes,0,90.063
2023,Japanese Grand Prix,piastri,McLaren,Mercedes,0,90.439
2023,Japanese Grand Prix,leclerc,Ferrari,Ferrari,1,90.393
2023,Japanese Grand Prix,hamilton,Mercedes,Mercedes,1,90.811
2023,Japanese Grand Prix,sainz,Ferrari,Ferrari,1,90.651
2023,Japanese Grand Prix,russell,Mercedes,Mercedes,1,90.811
2023,Japanese Grand Prix,alonso,Aston Martin,Mercedes,0,90.971
2023,Japanese Grand Prix,ocon,Alpine,Renault,1,90.96
2023,Japanese Grand Prix,gasly,Alpine,Renault,1,90.843
2023,Japanese Grand Prix,lawson,AlphaTauri,Honda,0,90.425
2023,Japanese Grand Prix,tsunoda,AlphaTauri,Honda,0,90.733
2023,Japanese Grand Prix,zhou,Alfa Romeo,Ferrari,0,91.398
2023,Japanese Grand Prix,hulkenberg,Haas,Ferrari,0,91.299
2023,Japanese Grand Prix,kevin_magnussen,Haas,Ferrari,0,90.976
2023,Japanese Grand Prix,albon,Williams,Mercedes,0,90.941
2023,Japanese Grand Prix,sargeant,Williams,Mercedes,0,NA
2023,Japanese Grand Prix,stroll,Aston Martin,Mercedes,0,91.181
2023,Japanese Grand Prix,perez,Red Bull,Honda,1,90.652
2023,Japanese Grand Prix,bottas,Alfa Romeo,Ferrari,0,91.049
2023,Qatar Grand Prix,max_verstappen,Red Bull,Honda,1,85.007
2023,Qatar Grand Prix,piastri,McLaren,Mercedes,0,85.26599999999999
2023,Qatar Grand Prix,norris,McLaren,Mercedes,0,85.131
2023,Qatar Grand Prix,russell,Mercedes,Mercedes,1,85.334
2023,Qatar Grand Prix,leclerc,Ferrari,Ferrari,1,85.452
2023,Qatar Grand Prix,alonso,Aston Martin,Mercedes,0,85.223
2023,Qatar Grand Prix,ocon,Alpine,Renault,1,85.711
2023,Qatar Grand Prix,bottas,Alfa Romeo,Ferrari,0,86.038
2023,Qatar Grand Prix,zhou,Alfa Romeo,Ferrari,0,87.432
2023,Qatar Grand Prix,perez,Red Bull,Honda,1,85.991
2023,Qatar Grand Prix,stroll,Aston Martin,Mercedes,0,86.345
2023,Qatar Grand Prix,gasly,Alpine,Renault,1,85.566
2023,Qatar Grand Prix,albon,Williams,Mercedes,0,86.118
2023,Qatar Grand Prix,kevin_magnussen,Haas,Ferrari,0,87.04599999999999
2023,Qatar Grand Prix,tsunoda,AlphaTauri,Honda,0,86.05799999999999
2023,Qatar Grand Prix,hulkenberg,Haas,Ferrari,0,85.904
2023,Qatar Grand Prix,lawson,AlphaTauri,Honda,0,86.635
2023,Qatar Grand Prix,sargeant,Williams,Mercedes,0,86.21000000000001
2023,Qatar Grand Prix,hamilton,Mercedes,Mercedes,1,86.076
2023,Qatar Grand Prix,sainz,Ferrari,Ferrari,1,85.80799999999999
2023,United States Grand Prix,max_verstappen,Red Bull,Honda,1,95.346
2023,United States Grand Prix,norris,McLaren,Mercedes,0,95.11
2023,United States Grand Prix,sainz,Ferrari,Ferrari,1,95.824
2023,United States Grand Prix,perez,Red Bull,Honda,1,95.989
2023,United States Grand Prix,russell,Mercedes,Mercedes,1,96.165
2023,United States Grand Prix,gasly,Alpine,Renault,1,96.158
2023,United States Grand Prix,stroll,Aston Martin,Mercedes,0,96.589
2023,United States Grand Prix,tsunoda,AlphaTauri,Honda,0,95.913
2023,United States Grand Prix,albon,Williams,Mercedes,0,96.315
2023,United States Grand Prix,sargeant,Williams,Mercedes,0,96.827
2023,United States Grand Prix,hulkenberg,Haas,Ferrari,0,96.235
2023,United States Grand Prix,bottas,Alfa Romeo,Ferrari,0,96.082
2023,United States Grand Prix,zhou,Alfa Romeo,Ferrari,0,96.052
2023,United States Grand Prix,kevin_magnussen,Haas,Ferrari,0,96.009
2023,United States Grand Prix,ricciardo,AlphaTauri,Honda,0,96.213
2023,United States Grand Prix,alonso,Aston Martin,Mercedes,0,96.268
2023,United States Grand Prix,piastri,McLaren,Mercedes,0,96.064
2023,United States Grand Prix,ocon,Alpine,Renault,1,96.131
2023,United States Grand Prix,hamilton,Mercedes,Mercedes,1,95.091
2023,United States Grand Prix,leclerc,Ferrari,Ferrari,1,96.061
2023,Mexico City Grand Prix,max_verstappen,Red Bull,Honda,1,78.099
2023,Mexico City Grand Prix,hamilton,Mercedes,Mercedes,1,78.67699999999999
2023,Mexico City Grand Prix,leclerc,Ferrari,Ferrari,1,78.401
2023,Mexico City Grand Prix,sainz,Ferrari,Ferrari,1,78.755
2023,Mexico City Grand Prix,norris,McLaren,Mercedes,0,81.554
2023,Mexico City Grand Prix,russell,Mercedes,Mercedes,1,78.893
2023,Mexico City Grand Prix,ricciardo,AlphaTauri,Honda,0,78.34100000000001
2023,Mexico City Grand Prix,piastri,McLaren,Mercedes,0,78.241
2023,Mexico City Grand Prix,albon,Williams,Mercedes,0,78.828
2023,Mexico City Grand Prix,ocon,Alpine,Renault,1,79.08
2023,Mexico City Grand Prix,gasly,Alpine,Renault,1,78.945
2023,Mexico City Grand Prix,tsunoda,AlphaTauri,Honda,0,78.89
2023,Mexico City Grand Prix,hulkenberg,Haas,Ferrari,0,78.969
2023,Mexico City Grand Prix,zhou,Alfa Romeo,Ferrari,0,79.01599999999999
2023,Mexico City Grand Prix,bottas,Alfa Romeo,Ferrari,0,78.429
2023,Mexico City Grand Prix,sargeant,Williams,Mercedes,0,NA
2023,Mexico City Grand Prix,stroll,Aston Martin,Mercedes,0,79.227
2023,Mexico City Grand Prix,alonso,Aston Martin,Mercedes,0,78.848
2023,Mexico City Grand Prix,kevin_magnussen,Haas,Ferrari,0,79.163
2023,Mexico City Grand Prix,perez,Red Bull,Honda,1,78.553
2023,São Paulo Grand Prix,max_verstappen,Red Bull,Honda,1,70.436
2023,São Paulo Grand Prix,norris,McLaren,Mercedes,0,70.623
2023,São Paulo Grand Prix,alonso,Aston Martin,Mercedes,0,70.557
2023,São Paulo Grand Prix,perez,Red Bull,Honda,1,70.668
2023,São Paulo Grand Prix,stroll,Aston Martin,Mercedes,0,70.551
2023,São Paulo Grand Prix,sainz,Ferrari,Ferrari,1,70.624
2023,São Paulo Grand Prix,gasly,Alpine,Renault,1,70.793
2023,São Paulo Grand Prix,hamilton,Mercedes,Mercedes,1,70.604
2023,São Paulo Grand Prix,tsunoda,AlphaTauri,Honda,0,70.837
2023,São Paulo Grand Prix,ocon,Alpine,Renault,1,70.763
2023,São Paulo Grand Prix,sargeant,Williams,Mercedes,0,71.035
2023,São Paulo Grand Prix,hulkenberg,Haas,Ferrari,0,70.475
2023,São Paulo Grand Prix,ricciardo,AlphaTauri,Honda,0,70.843
2023,São Paulo Grand Prix,piastri,McLaren,Mercedes,0,70.519
2023,São Paulo Grand Prix,russell,Mercedes,Mercedes,1,70.34
2023,São Paulo Grand Prix,bottas,Alfa Romeo,Ferrari,0,70.955
2023,São Paulo Grand Prix,zhou,Alfa Romeo,Ferrari,0,71.275
2023,São Paulo Grand Prix,kevin_magnussen,Haas,Ferrari,0,70.602
2023,São Paulo Grand Prix,albon,Williams,Mercedes,0,70.621
2023,São Paulo Grand Prix,leclerc,Ferrari,Ferrari,1,70.472
2023,Las Vegas Grand Prix,max_verstappen,Red Bull,Honda,1,94.19
2023,Las Vegas Grand Prix,leclerc,Ferrari,Ferrari,1,93.617
2023,Las Vegas Grand Prix,perez,Red Bull,Honda,1,94.574
2023,Las Vegas Grand Prix,ocon,Alpine,Renault,1,94.834
2023,Las Vegas Grand Prix,stroll,Aston Martin,Mercedes,0,94.504
2023,Las Vegas Grand Prix,sainz,Ferrari,Ferrari,1,93.851
2023,Las Vegas Grand Prix,hamilton,Mercedes,Mercedes,1,94.307
2023,Las Vegas Grand Prix,russell,Mercedes,Mercedes,1,94.137
2023,Las Vegas Grand Prix,alonso,Aston Martin,Mercedes,0,94.422
2023,Las Vegas Grand Prix,piastri,McLaren,Mercedes,0,94.85
2023,Las Vegas Grand Prix,gasly,Alpine,Renault,1,94.272
2023,Las Vegas Grand Prix,albon,Williams,Mercedes,0,94.634
2023,Las Vegas Grand Prix,kevin_magnussen,Haas,Ferrari,0,94.337
2023,Las Vegas Grand Prix,ricciardo,AlphaTauri,Honda,0,94.683
2023,Las Vegas Grand Prix,zhou,Alfa Romeo,Ferrari,0,94.849
2023,Las Vegas Grand Prix,sargeant,Williams,Mercedes,0,94.525
2023,Las Vegas Grand Prix,bottas,Alfa Romeo,Ferrari,0,94.305
2023,Las Vegas Grand Prix,tsunoda,AlphaTauri,Honda,0,96.447
2023,Las Vegas Grand Prix,hulkenberg,Haas,Ferrari,0,94.265
2023,Las Vegas Grand Prix,norris,McLaren,Mercedes,0,94.703
2023,Abu Dhabi Grand Prix,max_verstappen,Red Bull,Honda,1,84.16
2023,Abu Dhabi Grand Prix,leclerc,Ferrari,Ferrari,1,84.459
2023,Abu Dhabi Grand Prix,russell,Mercedes,Mercedes,1,84.337
2023,Abu Dhabi Grand Prix,perez,Red Bull,Honda,1,84.209
2023,Abu Dhabi Grand Prix,norris,McLaren,Mercedes,0,84.368
2023,Abu Dhabi Grand Prix,piastri,McLaren,Mercedes,0,84.487
2023,Abu Dhabi Grand Prix,alonso,Aston Martin,Mercedes,0,84.501
2023,Abu Dhabi Grand Prix,tsunoda,AlphaTauri,Honda,0,84.286
2023,Abu Dhabi Grand Prix,hamilton,Mercedes,Mercedes,1,84.437
2023,Abu Dhabi Grand Prix,stroll,Aston Martin,Mercedes,0,84.405
2023,Abu Dhabi Grand Prix,ricciardo,AlphaTauri,Honda,0,84.461
2023,Abu Dhabi Grand Prix,ocon,Alpine,Renault,1,84.565
2023,Abu Dhabi Grand Prix,gasly,Alpine,Renault,1,84.6
2023,Abu Dhabi Grand Prix,albon,Williams,Mercedes,0,84.298
2023,Abu Dhabi Grand Prix,hulkenberg,Haas,Ferrari,0,84.425
2023,Abu Dhabi Grand Prix,sargeant,Williams,Mercedes,0,NA
2023,Abu Dhabi Grand Prix,zhou,Alfa Romeo,Ferrari,0,85.15899999999999
2023,Abu Dhabi Grand Prix,sainz,Ferrari,Ferrari,1,84.738
2023,Abu Dhabi Grand Prix,bottas,Alfa Romeo,Ferrari,0,84.788
2023,Abu Dhabi Grand Prix,kevin_magnussen,Haas,Ferrari,0,84.764
2024,Bahrain Grand Prix,max_verstappen,Red Bull,Honda,1,90.031
2024,Bahrain Grand Prix,perez,Red Bull,Honda,1,90.221
2024,Bahrain Grand Prix,sainz,Ferrari,Ferrari,1,89.90899999999999
2024,Bahrain Grand Prix,leclerc,Ferrari,Ferrari,1,90.243
2024,Bahrain Grand Prix,russell,Mercedes,Mercedes,1,90.35
2024,Bahrain Grand Prix,norris,McLaren,Mercedes,0,90.143
2024,Bahrain Grand Prix,hamilton,Mercedes,Mercedes,1,90.451
2024,Bahrain Grand Prix,piastri,McLaren,Mercedes,0,90.531
2024,Bahrain Grand Prix,alonso,Aston Martin,Mercedes,0,90.179
2024,Bahrain Grand Prix,stroll,Aston Martin,Mercedes,0,89.965
2024,Bahrain Grand Prix,zhou,Sauber,Ferrari,0,90.757
2024,Bahrain Grand Prix,kevin_magnussen,Haas,Ferrari,0,90.646
2024,Bahrain Grand Prix,ricciardo,Racing Bulls,Honda,0,90.562
2024,Bahrain Grand Prix,tsunoda,Racing Bulls,Honda,0,90.481
2024,Bahrain Grand Prix,albon,Williams,Mercedes,0,90.397
2024,Bahrain Grand Prix,hulkenberg,Haas,Ferrari,0,90.566
2024,Bahrain Grand Prix,ocon,Alpine,Renault,1,90.793
2024,Bahrain Grand Prix,ocon,Alpine,Renault,1,90.793
2024,Bahrain Grand Prix,gasly,Alpine,Renault,1,90.948
2024,Bahrain Grand Prix,gasly,Alpine,Renault,1,90.948
2024,Bahrain Grand Prix,bottas,Sauber,Ferrari,0,90.756
2024,Bahrain Grand Prix,sargeant,Williams,Mercedes,0,90.77
2024,Saudi Arabian Grand Prix,max_verstappen,Red Bull,Honda,1,88.17099999999999
2024,Saudi Arabian Grand Prix,perez,Red Bull,Honda,1,88.638
2024,Saudi Arabian Grand Prix,leclerc,Ferrari,Ferrari,1,88.318
2024,Saudi Arabian Grand Prix,piastri,McLaren,Mercedes,0,88.755
2024,Saudi Arabian Grand Prix,alonso,Aston Martin,Mercedes,0,88.706
2024,Saudi Arabian Grand Prix,russell,Mercedes,Mercedes,1,88.749
2024,Saudi Arabian Grand Prix,bearman,Ferrari,Ferrari,1,88.98400000000001
2024,Saudi Arabian Grand Prix,norris,McLaren,Mercedes,0,88.805
2024,Saudi Arabian Grand Prix,hamilton,Mercedes,Mercedes,1,88.994
2024,Saudi Arabian Grand Prix,hulkenberg,Haas,Ferrari,0,89.055
2024,Saudi Arabian Grand Prix,albon,Williams,Mercedes,0,89.107
2024,Saudi Arabian Grand Prix,kevin_magnussen,Haas,Ferrari,0,89.069
2024,Saudi Arabian Grand Prix,ocon,Alpine,Renault,1,89.475
2024,Saudi Arabian Grand Prix,ocon,Alpine,Renault,1,89.475
2024,Saudi Arabian Grand Prix,sargeant,Williams,Mercedes,0,89.526
2024,Saudi Arabian Grand Prix,tsunoda,Racing Bulls,Honda,0,88.988
2024,Saudi Arabian Grand Prix,ricciardo,Racing Bulls,Honda,0,89.065
2024,Saudi Arabian Grand Prix,bottas,Sauber,Ferrari,0,89.179
2024,Saudi Arabian Grand Prix,zhou,Sauber,Ferrari,0,NA
2024,Saudi Arabian Grand Prix,stroll,Aston Martin,Mercedes,0,88.25
2024,Saudi Arabian Grand Prix,gasly,Alpine,Renault,1,89.479
2024,Saudi Arabian Grand Prix,gasly,Alpine,Renault,1,89.479
2024,Australian Grand Prix,sainz,Ferrari,Ferrari,1,76.731
2024,Australian Grand Prix,leclerc,Ferrari,Ferrari,1,76.98400000000001
2024,Australian Grand Prix,norris,McLaren,Mercedes,0,77.43
2024,Australian Grand Prix,piastri,McLaren,Mercedes,0,77.369
2024,Australian Grand Prix,perez,Red Bull,Honda,1,76.805
2024,Australian Grand Prix,stroll,Aston Martin,Mercedes,0,77.376
2024,Australian Grand Prix,tsunoda,Racing Bulls,Honda,0,77.356
2024,Australian Grand Prix,alonso,Aston Martin,Mercedes,0,76.991
2024,Australian Grand Prix,hulkenberg,Haas,Ferrari,0,77.976
2024,Australian Grand Prix,kevin_magnussen,Haas,Ferrari,0,77.709
2024,Australian Grand Prix,albon,Williams,Mercedes,0,77.13
2024,Australian Grand Prix,ricciardo,Racing Bulls,Honda,0,78.08500000000001
2024,Australian Grand Prix,gasly,Alpine,Renault,1,77.982
2024,Australian Grand Prix,gasly,Alpine,Renault,1,77.982
2024,Australian Grand Prix,bottas,Sauber,Ferrari,0,77.543
2024,Australian Grand Prix,zhou,Sauber,Ferrari,0,78.188
2024,Australian Grand Prix,ocon,Alpine,Renault,1,77.617
2024,Australian Grand Prix,ocon,Alpine,Renault,1,77.617
2024,Australian Grand Prix,russell,Mercedes,Mercedes,1,77.062
2024,Australian Grand Prix,hamilton,Mercedes,Mercedes,1,77.499
2024,Australian Grand Prix,max_verstappen,Red Bull,Honda,1,76.819
2024,Japanese Grand Prix,max_verstappen,Red Bull,Honda,1,88.866
2024,Japanese Grand Prix,perez,Red Bull,Honda,1,89.303
2024,Japanese Grand Prix,sainz,Ferrari,Ferrari,1,89.513
2024,Japanese Grand Prix,leclerc,Ferrari,Ferrari,1,89.338
2024,Japanese Grand Prix,norris,McLaren,Mercedes,0,89.536
2024,Japanese Grand Prix,alonso,Aston Martin,Mercedes,0,89.254
2024,Japanese Grand Prix,russell,Mercedes,Mercedes,1,89.799
2024,Japanese Grand Prix,piastri,McLaren,Mercedes,0,89.425
2024,Japanese Grand Prix,hamilton,Mercedes,Mercedes,1,89.661
2024,Japanese Grand Prix,tsunoda,Racing Bulls,Honda,0,89.775
2024,Japanese Grand Prix,hulkenberg,Haas,Ferrari,0,89.821
2024,Japanese Grand Prix,stroll,Aston Martin,Mercedes,0,90.024
2024,Japanese Grand Prix,kevin_magnussen,Haas,Ferrari,0,90.131
2024,Japanese Grand Prix,bottas,Sauber,Ferrari,0,89.602
2024,Japanese Grand Prix,ocon,Alpine,Renault,1,89.811
2024,Japanese Grand Prix,ocon,Alpine,Renault,1,89.811
2024,Japanese Grand Prix,gasly,Alpine,Renault,1,90.119
2024,Japanese Grand Prix,gasly,Alpine,Renault,1,90.119
2024,Japanese Grand Prix,sargeant,Williams,Mercedes,0,90.139
2024,Japanese Grand Prix,zhou,Sauber,Ferrari,0,90.143
2024,Japanese Grand Prix,ricciardo,Racing Bulls,Honda,0,89.727
2024,Japanese Grand Prix,albon,Williams,Mercedes,0,89.963
2024,Chinese Grand Prix,max_verstappen,Red Bull,Honda,1,94.742
2024,Chinese Grand Prix,norris,McLaren,Mercedes,0,94.842
2024,Chinese Grand Prix,perez,Red Bull,Honda,1,95.457
2024,Chinese Grand Prix,leclerc,Ferrari,Ferrari,1,94.797
2024,Chinese Grand Prix,sainz,Ferrari,Ferrari,1,94.97
2024,Chinese Grand Prix,russell,Mercedes,Mercedes,1,95.084
2024,Chinese Grand Prix,alonso,Aston Martin,Mercedes,0,95.116
2024,Chinese Grand Prix,piastri,McLaren,Mercedes,0,95.014
2024,Chinese Grand Prix,hamilton,Mercedes,Mercedes,1,95.573
2024,Chinese Grand Prix,hulkenberg,Haas,Ferrari,0,95.068
2024,Chinese Grand Prix,ocon,Alpine,Renault,1,95.356
